0000000001,1,0.9687461934318153
0000000002,2,0.5258417704885566,0000000001
0000000003,3,0.9651325586143114,0000000001,0000000002
0000000004,4,0.538860384992633,0000000001,0000000002,0000000003
0000000005,5,0.23259922292235313
0000000006,6,0.9546395127257657,0000000005,0000000002
0000000007,7,0.9906035081215298,0000000002,0000000001,0000000003
0000000008,8,0.016604357198620873,0000000006,0000000007
0000000009,9,0.030741156034630696,0000000003,0000000005
0000000010,10,0.35807576884569997,0000000003,0000000001,0000000002
0000000011,11,0.5917595953094108,0000000008,0000000006,0000000007
0000000012,12,0.8902452572921987,0000000001,0000000008,0000000002
0000000013,13,0.5080039237040446,0000000010,0000000007,0000000006
0000000014,14,0.3988038714529524,0000000001,0000000008,0000000013
0000000015,15,0.17598688078442945
0000000016,16,0.34121078280703376,0000000002,0000000004,0000000011
0000000017,17,0.6042627515687106
0000000018,18,0.07926479653982493,0000000011,0000000015,0000000017
0000007683,7683,0.18102635158974767,0000005098,0000004435,0000001848,0000002434
0000007684,7684,0.8293418325967967,0000005801,0000005297,0000005586,0000004979
0000007685,7685,0.7027075394522557,0000003396,0000002570,0000003545,0000001412
0000007686,7686,0.8812409386030968,0000002504,0000003067,0000004170,0000005993
0000007687,7687,0.42495221987326903,0000007354,0000001590,0000000776,0000006744
0000007688,7688,0.8998645732529159,0000002500,0000006795,0000002687,0000007274
0000007689,7689,0.49531110230706193,0000006213,0000000489,0000003750,0000006633
0000007690,7690,0.6129588436532205,0000004063,0000005500,0000004074,0000003658
0000007691,7691,0.24497153680924716,0000006356,0000001283,0000000753,0000005798
0000007692,7692,0.5394896164172793,0000004851,0000004439,0000001574,0000004885
0000007693,7693,0.7644361719369985,0000001350,0000000973,0000003047,0000003449
0000007694,7694,0.7098241975983639,0000006987,0000002523,0000006346,0000003161
0000007695,7695,0.0774243210204949,0000002365,0000006014,0000007121,0000006613
0000007696,7696,0.7090408613865006,0000000294,0000006760,0000000660,0000006258
0000007697,7697,0.8118159195745148,0000007515,0000000685,0000002061,0000005143
0000007698,7698,0.9870735889900292,0000005197,0000003579,0000007045,0000007119
0000007699,7699,0.48803982809464275,0000001763,0000001207,0000006304,0000004720
0000007700,7700,0.5555473341551003,0000005885,0000001704,0000000476,0000000195
0000007701,7701,0.4364699228443207,0000002345,0000004049,0000000447,0000001834
0000007702,7702,0.9966712984184808,0000005444,0000003886,0000001978,0000005846
0000007703,7703,0.29890309211325683,0000005787,0000001485,0000007403,0000004559
0000007704,7704,0.6899938260278985,0000007279,0000004499,0000002099,0000005028
0000007705,7705,0.44701657028908665,0000003928,0000002263,0000004703,0000001435
0000007706,7706,0.7767509880232712,0000001548,0000001318,0000005864,0000000341
0000007707,7707,0.02869128061505545,0000004753,0000005444,0000001522,0000007065
0000007708,7708,0.3297482879706224,0000003071,0000001278,0000006966,0000005636
0000007709,7709,0.3041899780726495,0000002035,0000003033,0000006356,0000002135
0000007710,7710,0.15363112323219955,0000006651,0000004872,0000000038,0000003438
0000007711,7711,0.5274910412180649,0000003238,0000007013,0000003274,0000002897
0000007712,7712,0.2509871454191292,0000003016,0000002425,0000006675,0000006484
0000007713,7713,0.31487563356312576,0000004458,0000003059,0000002828,0000003237
0000007714,7714,0.9344803269197264,0000002978,0000002511,0000000149,0000000214
0000007715,7715,0.7534406500910612,0000002398,0000003686,0000000456,0000002924
0000007716,7716,0.03331068629113534,0000001821,0000002429,0000000084,0000003038
0000007717,7717,0.8683637344950822,0000007217,0000001254,0000001339,0000006369
0000007718,7718,0.15139788507108082,0000007195,0000005267,0000001011,0000001373
0000007719,7719,0.7703647168514892,0000000246,0000006229,0000002423,0000001704
0000007720,7720,0.5059547998610167,0000007572,0000000196,0000003297,0000005336
0000007721,7721,0.08748365850660345,0000005660,0000000499,0000004395,0000002901
0000007722,7722,0.5931997833279952,0000003839,0000001127,0000004915,0000000013
0000007723,7723,0.35586676097675185,0000002325,0000003821,0000000974,0000003737
0000007724,7724,0.18713438322990825
0000007725,7725,0.6251422527846422,0000000360,0000005310,0000005303,0000003502
0000007726,7726,0.9269380030880903,0000001141,0000001563,0000001023,0000007263
0000007727,7727,0.27783270995445514,0000006682,0000007130,0000003623,0000006347
0000007728,7728,0.13391293865319503,0000006287,0000000538,0000005279,0000003343
0000007729,7729,0.3030889864644968,0000006045,0000006560,0000000121,0000001910
0000007730,7730,0.3827960166683734,0000001367,0000005103,0000003953,0000003250
0000007731,7731,0.17237893911606622,0000001613,0000007198,0000005737,0000001878
0000007732,7732,0.8434081272776842,0000004942,0000005861,0000007036,0000000677
0000007733,7733,0.48972273570277475,0000001917,0000002581,0000000560,0000001440
0000007734,7734,0.00039460453755976315,0000007033,0000003961,0000007556,0000005040
0000007735,7735,0.7868846470102946,0000006633,0000001732,0000002018,0000006018
0000007736,7736,0.6929738102336475,0000005234,0000004927,0000001285,0000003913
0000007737,7737,0.7501407886118926,0000002598,0000000593,0000004804,0000000742
0000007738,7738,0.6634223591222188,0000003879,0000006222,0000006662,0000000844
0000007739,7739,0.37885451810511256,0000007226,0000002497,0000007622,0000007735
0000007740,7740,0.8570945331249025,0000005268,0000005115,0000002744,0000002804
0000007741,7741,0.016141870346961903,0000001997,0000001246,0000004257,0000001094
0000007742,7742,0.17577258525266806
0000007743,7743,0.09603390022725114,0000006324,0000003049,0000001667,0000000025
0000007744,7744,0.9932739787089163,0000000425,0000005888,0000005324,0000007653
0000007745,7745,0.38966172174247216,0000002809,0000002827,0000002398,0000006345
0000007746,7746,0.464931288712669,0000005850,0000007340,0000002331,0000002273
0000007747,7747,0.4706548008973901,0000007451,0000001347,0000006204,0000007563
0000007748,7748,0.028042330812439457,0000000317,0000003772,0000002310,0000003904
0000007749,7749,0.5118062897555123,0000001176,0000002383,0000007743,0000007208
0000007750,7750,0.8590811031176776,0000004344,0000006552,0000003761,0000000611
0000007751,7751,0.2326515096943534,0000003850,0000001149,0000005900,0000003491
0000007752,7752,0.5875327076895118,0000000950,0000004865,0000005642,0000001069
0000007753,7753,0.8559149377580891,0000006211,0000006874,0000004175,0000000602
0000007754,7754,0.07280358296621332,0000000434,0000004191,0000006902,0000005587
0000007755,7755,0.3967926915374634,0000003424,0000004417,0000001109,0000001203
0000007756,7756,0.06234787634109365,0000003604,0000007105,0000001260,0000006778
0000007757,7757,0.8316434875759496,0000006620,0000002633,0000004923,0000003569
0000007758,7758,0.38910484990150523,0000003560,0000002290,0000002320,0000002832
0000007759,7759,0.46263013527879426,0000006859,0000003493,0000003594,0000002069
0000007760,7760,0.18678982321175405,0000005318,0000006964,0000001766,0000002162
0000007761,7761,0.6075495851737183,0000001069,0000000182,0000002899,0000007206
0000007762,7762,0.5044432126215138,0000003462,0000003013,0000007698,0000002440
0000007763,7763,0.7008484299992305,0000006624,0000004899,0000007643,0000002833
0000007764,7764,0.005601467326194529,0000002735,0000000471,0000005724,0000006745
0000007765,7765,0.6902350734888001,0000003470,0000007230,0000000929,0000006071
0000007766,7766,0.8371110163517401,0000004104,0000001794,0000000101,0000001635
0000007767,7767,0.9418730394268517,0000005371,0000000904,0000003383,0000001413
0000007768,7768,0.6947006252751249,0000005827,0000004116,0000007411,0000003118
0000007769,7769,0.9476104103990776,0000007023,0000005613,0000005456,0000006740
0000007770,7770,0.5182349683411893,0000001369,0000003165,0000002343,0000001174
0000007771,7771,0.5782660178565753,0000004247,0000004091,0000002149,0000005939
0000007772,7772,0.30717662529898704,0000000214,0000000798,0000003607,0000004955
0000007773,7773,0.06423513453336159,0000004235,0000000138,0000002196,0000003470
0000007774,7774,0.24956419570523342,0000004493,0000000985,0000003810,0000002584
0000007775,7775,0.408072520621554,0000005329,0000003493,0000005797,0000002783
0000007776,7776,0.16833704632509244,0000001177,0000002314,0000007748,0000007056
0000007777,7777,0.25040409701819494,0000000123,0000007478,0000007762,0000004772
0000007778,7778,0.11857272622301009,0000006056,0000001177,0000007691,0000005485
0000007779,7779,0.5158286490641357,0000007497,0000005534,0000001333,0000002297
0000007780,7780,0.7543743368349487,0000005719,0000005983,0000002047,0000004087
0000007781,7781,0.5905919472202484,0000001924,0000004273,0000005372,0000006129
0000007782,7782,0.9277769511479985,0000002324,0000000115,0000004224,0000007270
0000007783,7783,0.08052794748321968,0000007320,0000002734,0000000339,0000005376
0000007784,7784,0.2896786827871081,0000006075,0000006354,0000003300,0000001382
0000007785,7785,0.7694810896365586,0000005140,0000003057,0000000361,0000004762
0000007786,7786,0.13026586913295585,0000007361,0000004973,0000002925,0000003939
0000007787,7787,0.6144656455841565,0000003317,0000007303,0000000049,0000005623
0000007788,7788,0.4182051146926013,0000001502,0000005114,0000000198,0000006925
0000007789,7789,0.017877691393357147,0000004273,0000002255,0000004419,0000005157
0000007790,7790,0.6026808073577098,0000001472,0000002794,0000006733,0000007068
0000007791,7791,0.06881216215486513,0000005532,0000006529,0000004125,0000002665
0000007792,7792,0.9226696363360065,0000001346,0000000624,0000006725,0000003938
0000007793,7793,0.8926000615364001,0000002679,0000004099,0000002786,0000000786
0000007794,7794,0.4860009031085914,0000007335,0000002053,0000001648,0000005727
0000007795,7795,0.6093042583904906,0000001173,0000004466,0000002381,0000001580
0000007796,7796,0.13301512109675576,0000006279,0000004799,0000001397,0000006938
0000007797,7797,0.83502041141687,0000002189,0000004522,0000005740,0000000675
0000007798,7798,0.7317550066464898,0000006202,0000005576,0000003489,0000004109
0000007799,7799,0.5779326901116038,0000002248,0000005723,0000004640,0000002165
0000007800,7800,0.030679869351992642,0000006418,0000005822,0000005842,0000002292
0000007801,7801,0.31375196971945674,0000002247,0000001220,0000001628,0000001115
0000007802,7802,0.022306636575559945,0000001625,0000006987,0000006746,0000000912
0000007803,7803,0.013011395252345985,0000000425,0000006764,0000004596,0000004802
0000007804,7804,0.7202886853283738,0000005128,0000003170,0000006565,0000005942
0000007805,7805,0.11037478478595221,0000005109,0000006536,0000002956,0000000013
0000007806,7806,0.6458441084505461,0000003054,0000005246,0000007636,0000006831
0000007807,7807,0.3142306749010622,0000000114,0000007463,0000002944,0000006714
0000007808,7808,0.9066926891435119,0000002366,0000001387,0000007514,0000002045
0000007809,7809,0.8679350946560421,0000000804,0000001604,0000003837,0000003587
0000007810,7810,0.2873226799269472,0000006975,0000007733,0000005612,0000002997
0000007811,7811,0.3941453412931886,0000006849,0000002564,0000003971,0000007090
0000007812,7812,0.6437539516340057,0000006424,0000005088,0000005528,0000004551
0000007813,7813,0.5995727500127102,0000005480,0000006665,0000007422,0000002937
0000007814,7814,0.5466369973364837,0000005115,0000002649,0000005202,0000001211
0000007815,7815,0.5394586183046172,0000006501,0000007713,0000003449,0000006594
0000007816,7816,0.45982093051042155,0000004455,0000002401,0000002640,0000007270
0000007817,7817,0.5242198656228049,0000003930,0000007691,0000000034,0000007000
0000007818,7818,0.3093564933933828,0000000528,0000002441,0000000102,0000001981
0000007819,7819,0.2929547806629573,0000000113,0000000190,0000006929,0000004317
0000007820,7820,0.3724098180740373,0000004969,0000006529,0000007355,0000001389
0000007821,7821,0.9549699496908383,0000003799,0000005321,0000004907,0000000176
0000007822,7822,0.2665349690570728,0000006099,0000006624,0000004426,0000000311
0000007823,7823,0.8960942600266776,0000004624,0000001822,0000002083,0000004227
0000007824,7824,0.47005741574183524,0000004209,0000007801,0000001498,0000001425
0000007825,7825,0.021015913687477555,0000000256,0000006826,0000003107,0000003968
0000007826,7826,0.9539901280900448,0000002028,0000002289,0000003454,0000006429
0000007827,7827,0.13058822339919385,0000007691,0000004012,0000005155,0000004789
0000007828,7828,0.10096163949029067,0000002096,0000007275,0000000270,0000007109
0000007829,7829,0.8779341664498327,0000003161,0000004649,0000000824,0000002692
0000007830,7830,0.6889028423304252,0000001008,0000006272,0000006826,0000007722
0000007831,7831,0.9695740537988948,0000006092,0000004353,0000005307,0000007037
0000007832,7832,0.6672396578687964,0000001686,0000007242,0000002192,0000007183
0000007833,7833,0.4822769882738317,0000002648,0000007832,0000007764,0000003755
0000007834,7834,0.055288567202306495,0000002915,0000004609,0000004853,0000006295
0000007835,7835,0.3392105823834978,0000007803,0000001815,0000007359,0000004637
0000007836,7836,0.13893252094992783,0000007583,0000003551,0000000129,0000001381
0000007837,7837,0.32049733229059585,0000004202,0000003988,0000005105,0000003410
0000007838,7838,0.36761660847043753,0000005101,0000002668,0000004690,0000001079
0000007839,7839,0.9987305387949863,0000005472,0000003658,0000002735,0000002743
0000007840,7840,0.10801456929747005,0000006688,0000003550,0000007824,0000005582
0000007841,7841,0.9617967730723803,0000000078,0000006966,0000004037,0000007394
0000007842,7842,0.06491102060793415
0000007843,7843,0.9443524918650016,0000004654,0000006019,0000005438,0000000313
0000007844,7844,0.8942199556344043,0000000492,0000000529,0000000241,0000001016
0000007845,7845,0.2259352160901667,0000006708,0000004258,0000007191,0000007150
0000007846,7846,0.5088143846121881,0000004045,0000002584,0000002241,0000001437
0000007847,7847,0.36969323193075515,0000004438,0000005232,0000001468,0000007556
0000007848,7848,0.7052558817358595,0000003205,0000000948,0000002339,0000003306
0000007849,7849,0.34066723762374673,0000006977,0000006878,0000004695,0000005239
0000007850,7850,0.4125468500778374,0000003987,0000003962,0000001469,0000000183
0000007851,7851,0.12035976241401718,0000000136,0000004429,0000005687,0000001027
0000007852,7852,0.23209589482504628,0000006688,0000000885,0000000058,0000005518
0000007853,7853,0.9662629243125426,0000006102,0000004259,0000004647,0000003431
0000007854,7854,0.20855995405910968,0000003489,0000002771,0000004091,0000003589
0000007855,7855,0.614544531642407,0000004633,0000001648,0000003216,0000002827
0000007856,7856,0.40134654240806383,0000005909,0000000674,0000000204,0000001189
0000007857,7857,0.2148322217319464,0000002996,0000000670,0000004412,0000007229
0000007858,7858,0.268730952866407,0000003083,0000003531,0000000403,0000007111
0000007859,7859,0.4224070199894723,0000003335,0000007634,0000002863,0000007240
0000007860,7860,0.6616161585470294,0000002795,0000005686,0000004815,0000000097
0000007861,7861,0.6518028383509422,0000002689,0000006780,0000003660,0000006708
0000007862,7862,0.7488196530699204,0000006882,0000002983,0000003639,0000006793
0000007863,7863,0.15462322371112439,0000000257,0000002931,0000002667,0000007134
0000007864,7864,0.16559247300861774,0000006178,0000001747,0000001656,0000000409
0000007865,7865,0.6506286990123002,0000005209,0000002764,0000001444,0000006440
0000007866,7866,0.9016451860109608,0000002343,0000007460,0000007853,0000000672
0000007867,7867,0.47531219089285914,0000007014,0000003769,0000007382,0000007801
0000007868,7868,0.728043546331036,0000003984,0000003815,0000001922,0000004720
0000007869,7869,0.41572233041279727,0000003556,0000004250,0000000111,0000003378
0000007870,7870,0.4090704472990933,0000005232,0000001483,0000002517,0000003523
0000007871,7871,0.16123412321728361,0000006662,0000003692,0000005713,0000006969
0000007872,7872,0.9960311288059271,0000001889,0000004889,0000002519,0000001362
0000007873,7873,0.8672648902333728
0000007874,7874,0.8062476787546892,0000005622,0000000920,0000000785,0000003174
0000007875,7875,0.158047608772516,0000003161,0000005018,0000001177,0000005969
0000007876,7876,0.7761169195510238,0000007746,0000007446,0000003898,0000002936
0000007877,7877,0.6953787492170623,0000007797,0000003087,0000007515,0000007499
0000007878,7878,0.7017119360832006,0000005188,0000006084,0000001930,0000007323
0000007879,7879,0.9142242919403286,0000006932,0000000972,0000001202,0000001204
0000007880,7880,0.2592439018098436,0000002668,0000003162,0000004212,0000004343
0000007881,7881,0.5205132348218298,0000003298,0000004858,0000001648,0000004847
0000007882,7882,0.6055582836084504,0000002967,0000003577,0000002317,0000004687
0000007883,7883,0.5468919822111505,0000006240,0000006318,0000002923,0000001437
0000007884,7884,0.8922645328054212,0000004893,0000003792,0000002746,0000004917
0000007885,7885,0.9048374626961003
0000007886,7886,0.9972538541289856,0000002589,0000004867,0000006962,0000005210
0000007887,7887,0.6935673838058296,0000003767,0000004211,0000004329,0000005332
